timestamp,iteration,endpoint_name,symbol,url,status_code,latency_ms,error
2026-06-27T14:06:45.213607+00:00,3,dashboard_snapshot,NVDA,http://localhost:8000/api/v1/dashboard/snapshot/NVDA,200,13.296592005644925,
2026-06-27T14:06:45.428126+00:00,3,dashboard_snapshot,AMZN,http://localhost:8000/api/v1/dashboard/snapshot/AMZN,200,14.083335001487285,
2026-06-27T14:06:45.640629+00:00,3,dashboard_snapshot,TSLA,http://localhost:8000/api/v1/dashboard/snapshot/TSLA,200,12.223455007188022,
2026-06-27T14:06:45.854314+00:00,3,dashboard_snapshot,BTC-USD,http://localhost:8000/api/v1/dashboard/snapshot/BTC-USD,200,13.166392003768124,
2026-06-27T14:06:46.064438+00:00,3,system_summary,AAPL,http://localhost:8000/api/v1/system/summary/AAPL?limit=20,200,9.915374001138844,
2026-06-27T14:06:46.276692+00:00,3,system_summary,MSFT,http://localhost:8000/api/v1/system/summary/MSFT?limit=20,200,12.027050004689954,
2026-06-27T14:06:46.488796+00:00,3,system_summary,NVDA,http://localhost:8000/api/v1/system/summary/NVDA?limit=20,200,11.691777996020392,
2026-06-27T14:06:46.699552+00:00,3,system_summary,AMZN,http://localhost:8000/api/v1/system/summary/AMZN?limit=20,200,10.498108007595874,
2026-06-27T14:06:46.912409+00:00,3,system_summary,TSLA,http://localhost:8000/api/v1/system/summary/TSLA?limit=20,200,12.63014500727877,
2026-06-27T14:06:47.121681+00:00,3,system_summary,BTC-USD,http://localhost:8000/api/v1/system/summary/BTC-USD?limit=20,200,9.032330010086298,
2026-06-27T14:06:47.328130+00:00,4,health,,http://localhost:8000/api/v1/health,200,6.090132999815978,
2026-06-27T14:06:47.533871+00:00,4,market_latest,AAPL,http://localhost:8000/api/v1/market/latest/AAPL?limit=5,200,5.473925004480407,
2026-06-27T14:06:47.739815+00:00,4,market_latest,MSFT,http://localhost:8000/api/v1/market/latest/MSFT?limit=5,200,5.688634992111474,
2026-06-27T14:06:47.946534+00:00,4,market_latest,NVDA,http://localhost:8000/api/v1/market/latest/NVDA?limit=5,200,6.479732008301653,
2026-06-27T14:06:48.152638+00:00,4,market_latest,AMZN,http://localhost:8000/api/v1/market/latest/AMZN?limit=5,200,5.8504610060481355,
2026-06-27T14:06:48.360265+00:00,4,market_latest,TSLA,http://localhost:8000/api/v1/market/latest/TSLA?limit=5,200,7.310354005312547,
2026-06-27T14:06:48.566754+00:00,4,market_latest,BTC-USD,http://localhost:8000/api/v1/market/latest/BTC-USD?limit=5,200,6.2217250087996945,
2026-06-27T14:06:48.773220+00:00,4,news_latest,AAPL,http://localhost:8000/api/v1/news/latest/AAPL?limit=5,200,6.199798997840844,
2026-06-27T14:06:48.979813+00:00,4,news_latest,MSFT,http://localhost:8000/api/v1/news/latest/MSFT?limit=5,200,6.306498005869798,
2026-06-27T14:06:49.186425+00:00,4,news_latest,NVDA,http://localhost:8000/api/v1/news/latest/NVDA?limit=5,200,6.343111002934165,
2026-06-27T14:06:49.393081+00:00,4,news_latest,AMZN,http://localhost:8000/api/v1/news/latest/AMZN?limit=5,200,6.365644003381021,
